tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dogtionary,rating,id_x,jpg_url,breed,dog,id_y,created_at,favorite_count,retweet_count,character_count
850145622816686080,2017-04-07 00:38:06+00:00,Twitter iPhone,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,"https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1",11.0,10,Riley,,11.0,857393404942143489,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,malinois,True,850145622816686080,2017-04-07 00:38:06+00:00,17519,4244,109
850019790995546112,2017-04-06 16:18:05+00:00,Twitter iPhone,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",12.0,10,Boomer,pupper,12.0,857263160327368704,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,shetland_sheepdog,True,850019790995546112,2017-04-06 16:18:05+00:00,21944,5459,93
850019790995546112,2017-04-06 16:18:05+00:00,Twitter iPhone,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",12.0,10,Boomer,pupper,12.0,857263160327368704,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,collie,True,850019790995546112,2017-04-06 16:18:05+00:00,21944,5459,93
850019790995546112,2017-04-06 16:18:05+00:00,Twitter iPhone,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",12.0,10,Boomer,pupper,12.0,857263160327368704,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,pembroke,True,850019790995546112,2017-04-06 16:18:05+00:00,21944,5459,93
849776966551130114,2017-04-06 00:13:11+00:00,Twitter iPhone,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,"https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",12.0,10,,,12.0,857214891891077121,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,chihuahua,True,849776966551130114,2017-04-06 00:13:11+00:00,32390,8404,135
849776966551130114,2017-04-06 00:13:11+00:00,Twitter iPhone,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,"https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",12.0,10,,,12.0,857214891891077121,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,toy_terrier,True,849776966551130114,2017-04-06 00:13:11+00:00,32390,8404,135
849776966551130114,2017-04-06 00:13:11+00:00,Twitter iPhone,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,"https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",12.0,10,,,12.0,857214891891077121,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,bonnet,False,849776966551130114,2017-04-06 00:13:11+00:00,32390,8404,135
849412302885593088,2017-04-05 00:04:08+00:00,Twitter iPhone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,"https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",12.0,10,Noosh,,12.0,857062103051644929,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,schipperke,True,849412302885593088,2017-04-05 00:04:08+00:00,17039,3487,107
849412302885593088,2017-04-05 00:04:08+00:00,Twitter iPhone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,"https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",12.0,10,Noosh,,12.0,857062103051644929,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,crossword_puzzle,False,849412302885593088,2017-04-05 00:04:08+00:00,17039,3487,107
849412302885593088,2017-04-05 00:04:08+00:00,Twitter iPhone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,"https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",12.0,10,Noosh,,12.0,857062103051644929,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,chihuahua,True,849412302885593088,2017-04-05 00:04:08+00:00,17039,3487,107
849336543269576704,2017-04-04 19:03:06+00:00,Twitter iPhone,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",https://twitter.com/dog_rates/status/849336543269576704/photo/1,11.0,10,,,11.0,857029823797047296,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,patio,False,849336543269576704,2017-04-04 19:03:06+00:00,12240,2101,136
849336543269576704,2017-04-04 19:03:06+00:00,Twitter iPhone,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",https://twitter.com/dog_rates/status/849336543269576704/photo/1,11.0,10,,,11.0,857029823797047296,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,prison,False,849336543269576704,2017-04-04 19:03:06+00:00,12240,2101,136
849336543269576704,2017-04-04 19:03:06+00:00,Twitter iPhone,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",https://twitter.com/dog_rates/status/849336543269576704/photo/1,11.0,10,,,11.0,857029823797047296,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,restaurant,False,849336543269576704,2017-04-04 19:03:06+00:00,12240,2101,136
849051919805034497,2017-04-04 00:12:06+00:00,Twitter iPhone,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,https://twitter.com/dog_rates/status/849051919805034497/photo/1,13.0,10,Kevin,,13.0,856602993587888130,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,fountain,False,849051919805034497,2017-04-04 00:12:06+00:00,32617,7396,107
849051919805034497,2017-04-04 00:12:06+00:00,Twitter iPhone,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,https://twitter.com/dog_rates/status/849051919805034497/photo/1,13.0,10,Kevin,,13.0,856602993587888130,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,american_black_bear,False,849051919805034497,2017-04-04 00:12:06+00:00,32617,7396,107
849051919805034497,2017-04-04 00:12:06+00:00,Twitter iPhone,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,https://twitter.com/dog_rates/status/849051919805034497/photo/1,13.0,10,Kevin,,13.0,856602993587888130,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,sundial,False,849051919805034497,2017-04-04 00:12:06+00:00,32617,7396,107
848690551926992896,2017-04-03 00:16:10+00:00,Twitter iPhone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,https://twitter.com/dog_rates/status/848690551926992896/photo/1,12.0,10,,,12.0,856543823941562368,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,flat-coated_retriever,True,848690551926992896,2017-04-03 00:16:10+00:00,27104,4826,119
848690551926992896,2017-04-03 00:16:10+00:00,Twitter iPhone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,https://twitter.com/dog_rates/status/848690551926992896/photo/1,12.0,10,,,12.0,856543823941562368,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,newfoundland,True,848690551926992896,2017-04-03 00:16:10+00:00,27104,4826,119
848690551926992896,2017-04-03 00:16:10+00:00,Twitter iPhone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,https://twitter.com/dog_rates/status/848690551926992896/photo/1,12.0,10,,,12.0,856543823941562368,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,groenendael,True,848690551926992896,2017-04-03 00:16:10+00:00,27104,4826,119
848324959059550208,2017-04-02 00:03:26+00:00,Twitter iPhone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,https://twitter.com/dog_rates/status/848324959059550208/photo/1,12.0,10,Odin,,12.0,856526610513747968,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,malamute,True,848324959059550208,2017-04-02 00:03:26+00:00,20229,4037,139
848324959059550208,2017-04-02 00:03:26+00:00,Twitter iPhone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,https://twitter.com/dog_rates/status/848324959059550208/photo/1,12.0,10,Odin,,12.0,856526610513747968,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,siberian_husky,True,848324959059550208,2017-04-02 00:03:26+00:00,20229,4037,139
848324959059550208,2017-04-02 00:03:26+00:00,Twitter iPhone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,https://twitter.com/dog_rates/status/848324959059550208/photo/1,12.0,10,Odin,,12.0,856526610513747968,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,eskimo_dog,True,848324959059550208,2017-04-02 00:03:26+00:00,20229,4037,139
848212111729840128,2017-04-01 16:35:01+00:00,Twitter iPhone,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",https://twitter.com/dog_rates/status/848212111729840128/photo/1,6.0,10,Jerry,,6.0,856330835276025856,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,bedlington_terrier,True,848212111729840128,2017-04-01 16:35:01+00:00,17618,3444,138
848212111729840128,2017-04-01 16:35:01+00:00,Twitter iPhone,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",https://twitter.com/dog_rates/status/848212111729840128/photo/1,6.0,10,Jerry,,6.0,856330835276025856,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,ibizan_hound,True,848212111729840128,2017-04-01 16:35:01+00:00,17618,3444,138
848212111729840128,2017-04-01 16:35:01+00:00,Twitter iPhone,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",https://twitter.com/dog_rates/status/848212111729840128/photo/1,6.0,10,Jerry,,6.0,856330835276025856,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,wallaby,False,848212111729840128,2017-04-01 16:35:01+00:00,17618,3444,138
847962785489326080,2017-04-01 00:04:17+00:00,Twitter iPhone,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,https://twitter.com/dog_rates/status/847962785489326080/photo/1,10.0,10,Georgie,,10.0,856288084350160898,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,sea_lion,False,847962785489326080,2017-04-01 00:04:17+00:00,25296,5730,140
847962785489326080,2017-04-01 00:04:17+00:00,Twitter iPhone,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,https://twitter.com/dog_rates/status/847962785489326080/photo/1,10.0,10,Georgie,,10.0,856288084350160898,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,mink,False,847962785489326080,2017-04-01 00:04:17+00:00,25296,5730,140
847962785489326080,2017-04-01 00:04:17+00:00,Twitter iPhone,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,https://twitter.com/dog_rates/status/847962785489326080/photo/1,10.0,10,Georgie,,10.0,856288084350160898,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,otter,False,847962785489326080,2017-04-01 00:04:17+00:00,25296,5730,140
847842811428974592,2017-03-31 16:07:33+00:00,Twitter iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798","https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",12.0,10,Rontu,,12.0,856282028240666624,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,bernese_mountain_dog,True,847842811428974592,2017-03-31 16:07:33+00:00,5935,1522,138
847842811428974592,2017-03-31 16:07:33+00:00,Twitter iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798","https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",12.0,10,Rontu,,12.0,856282028240666624,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,greater_swiss_mountain_dog,True,847842811428974592,2017-03-31 16:07:33+00:00,5935,1522,138
847842811428974592,2017-03-31 16:07:33+00:00,Twitter iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798","https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",12.0,10,Rontu,,12.0,856282028240666624,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,appenzeller,True,847842811428974592,2017-03-31 16:07:33+00:00,5935,1522,138
847606175596138505,2017-03-31 00:27:14+00:00,Twitter iPhone,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,https://twitter.com/dog_rates/status/847606175596138505/photo/1,12.0,10,Cannon,,12.0,855862651834028034,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,cardigan,True,847606175596138505,2017-03-31 00:27:14+00:00,20208,3774,105
847606175596138505,2017-03-31 00:27:14+00:00,Twitter iPhone,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,https://twitter.com/dog_rates/status/847606175596138505/photo/1,12.0,10,Cannon,,12.0,855862651834028034,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,boston_bull,True,847606175596138505,2017-03-31 00:27:14+00:00,20208,3774,105
847606175596138505,2017-03-31 00:27:14+00:00,Twitter iPhone,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,https://twitter.com/dog_rates/status/847606175596138505/photo/1,12.0,10,Cannon,,12.0,855862651834028034,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,doormat,False,847606175596138505,2017-03-31 00:27:14+00:00,20208,3774,105
847251039262605312,2017-03-30 00:56:03+00:00,Twitter iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",12.0,10,Furzey,,12.0,855860136149123072,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,airedale,True,847251039262605312,2017-03-30 00:56:03+00:00,22036,4800,100
847251039262605312,2017-03-30 00:56:03+00:00,Twitter iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",12.0,10,Furzey,,12.0,855860136149123072,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,irish_terrier,True,847251039262605312,2017-03-30 00:56:03+00:00,22036,4800,100
847251039262605312,2017-03-30 00:56:03+00:00,Twitter iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",12.0,10,Furzey,,12.0,855860136149123072,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,lakeland_terrier,True,847251039262605312,2017-03-30 00:56:03+00:00,22036,4800,100
847157206088847362,2017-03-29 18:43:12+00:00,Twitter iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r","https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",11.0,10,Daisy,,11.0,855857698524602368,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,staffordshire_bullterrier,True,847157206088847362,2017-03-29 18:43:12+00:00,21588,6572,139
847157206088847362,2017-03-29 18:43:12+00:00,Twitter iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r","https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",11.0,10,Daisy,,11.0,855857698524602368,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,american_staffordshire_terrier,True,847157206088847362,2017-03-29 18:43:12+00:00,21588,6572,139
847157206088847362,2017-03-29 18:43:12+00:00,Twitter iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r","https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",11.0,10,Daisy,,11.0,855857698524602368,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,pug,True,847157206088847362,2017-03-29 18:43:12+00:00,21588,6572,139
847116187444137987,2017-03-29 16:00:12+00:00,Twitter iPhone,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,https://twitter.com/dog_rates/status/847116187444137987/photo/1,11.0,10,,,11.0,855851453814013952,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,white_wolf,False,847116187444137987,2017-03-29 16:00:12+00:00,23108,3583,128
847116187444137987,2017-03-29 16:00:12+00:00,Twitter iPhone,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,https://twitter.com/dog_rates/status/847116187444137987/photo/1,11.0,10,,,11.0,855851453814013952,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,american_staffordshire_terrier,True,847116187444137987,2017-03-29 16:00:12+00:00,23108,3583,128
847116187444137987,2017-03-29 16:00:12+00:00,Twitter iPhone,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,https://twitter.com/dog_rates/status/847116187444137987/photo/1,11.0,10,,,11.0,855851453814013952,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,dingo,False,847116187444137987,2017-03-29 16:00:12+00:00,23108,3583,128
846874817362120707,2017-03-29 00:01:05+00:00,Twitter iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe","https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",13.0,10,Tuck,,13.0,855818117272018944,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,shetland_sheepdog,True,846874817362120707,2017-03-29 00:01:05+00:00,21685,4404,133
846874817362120707,2017-03-29 00:01:05+00:00,Twitter iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe","https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",13.0,10,Tuck,,13.0,855818117272018944,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,papillon,True,846874817362120707,2017-03-29 00:01:05+00:00,21685,4404,133
846874817362120707,2017-03-29 00:01:05+00:00,Twitter iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe","https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",13.0,10,Tuck,,13.0,855818117272018944,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,collie,True,846874817362120707,2017-03-29 00:01:05+00:00,21685,4404,133
846514051647705089,2017-03-28 00:07:32+00:00,Twitter iPhone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",13.0,10,Barney,doggo,13.0,855459453768019968,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,golden_retriever,True,846514051647705089,2017-03-28 00:07:32+00:00,48410,13076,131
846514051647705089,2017-03-28 00:07:32+00:00,Twitter iPhone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",13.0,10,Barney,doggo,13.0,855459453768019968,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,leonberg,True,846514051647705089,2017-03-28 00:07:32+00:00,48410,13076,131
846514051647705089,2017-03-28 00:07:32+00:00,Twitter iPhone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",13.0,10,Barney,doggo,13.0,855459453768019968,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,norfolk_terrier,True,846514051647705089,2017-03-28 00:07:32+00:00,48410,13076,131
846153765933735936,2017-03-27 00:15:53+00:00,Twitter iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",13.0,10,Vixen,,13.0,855138241867124737,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,giant_schnauzer,True,846153765933735936,2017-03-27 00:15:53+00:00,34394,10226,108
846153765933735936,2017-03-27 00:15:53+00:00,Twitter iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",13.0,10,Vixen,,13.0,855138241867124737,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,flat-coated_retriever,True,846153765933735936,2017-03-27 00:15:53+00:00,34394,10226,108
846153765933735936,2017-03-27 00:15:53+00:00,Twitter iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",13.0,10,Vixen,,13.0,855138241867124737,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,labrador_retriever,True,846153765933735936,2017-03-27 00:15:53+00:00,34394,10226,108
846042936437604353,2017-03-26 16:55:29+00:00,Twitter iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,https://twitter.com/dog_rates/status/846042936437604353/photo/1,12.0,10,Jarvis,,12.0,854482394044301312,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,golden_retriever,True,846042936437604353,2017-03-26 16:55:29+00:00,17256,3224,97
846042936437604353,2017-03-26 16:55:29+00:00,Twitter iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,https://twitter.com/dog_rates/status/846042936437604353/photo/1,12.0,10,Jarvis,,12.0,854482394044301312,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,labrador_retriever,True,846042936437604353,2017-03-26 16:55:29+00:00,17256,3224,97
846042936437604353,2017-03-26 16:55:29+00:00,Twitter iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,https://twitter.com/dog_rates/status/846042936437604353/photo/1,12.0,10,Jarvis,,12.0,854482394044301312,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,tibetan_mastiff,True,846042936437604353,2017-03-26 16:55:29+00:00,17256,3224,97
845812042753855489,2017-03-26 01:38:00+00:00,Twitter iPhone,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,"https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1",13.0,10,,,13.0,854365224396361728,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,samoyed,True,845812042753855489,2017-03-26 01:38:00+00:00,31737,9894,110
